Date,EPSYLD,BOOKP,GROWTH,REVISIONS,PROFIT,LEVERAGE,DIVYLD,MOMENTUM,VOLATILITY,SIZE,LIQUIDITY,QESSIRCLEV,QESOILBETA,QESHFCROWDING,QESSHORTINTEREST,QESETFFLOW,AUTOS,BANKS,CAPITALGOODS,CHEMICALS,COMMPROFSVCS,CONSDURABLES,CONSSERVICES,DIVFINANCIALS,ENGEQUIPSERVICES,ENGEXPLOREPROD,FOODBEVTOBACCO,FOODSTAPLERETAIL,HARDWARE,HCEQUIPSERVICES,HHPPRODUCTS,INSURANCE,MEDIAENERTAIN,METALSMINING,OTHERMATERIALS,PHARMABIOTECH,REALESTATE,RETAIL,SEMISEQUIP,SOFTWARE,TELECOMM,TRANSPORTATION,UTILITIES,STYLE,SECTOR,SYSTEMATIC,RESIDUAL,TOTAL
2019-03-11,-0.117455291898053,-0.0596730832115795,0.007384620073278,0.0045485500184586,0.0946141483996525,-0.0215930366346732,0.0233187649351227,-0.012223856148436,0.0855289566751445,0.076499008905508,0.133095519099487,0.0223778591723326,-0.0434164349969377,-0.092348557525539,-0.176779440437813,0.209373096838286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-12,-0.119027296237096,-0.0576826604824345,0.0077190936948448,0.014388821178635,0.094088670197103,-0.0226805041021922,0.0204405451990549,-0.0158717316604622,0.086731501804118,0.0771660988462185,0.127281449460168,0.0215535819029341,-0.0427805996439794,-0.0912873759288735,-0.176251707357218,0.199659646790442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-13,-0.121382412586704,-0.0545959657671665,0.0300813232901626,0.0299072213407895,0.0950748013706245,-0.023116881784719,0.0250047204156189,-0.0201027044118684,0.087549068036359,0.0778769622890405,0.128781799404288,0.0223622118402273,-0.0414629123480662,-0.0925757122198095,-0.175770920085785,0.215297715891727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-14,-0.120141248613618,-0.060106478289545,0.0281315190123002,0.0162925315783128,0.094697478822479,-0.0209619056691789,0.0215524875534256,-0.0242938302690473,0.0885848909835095,0.07597569696037,0.134730805328826,0.0225120342388539,-0.040210549655053,-0.09243219324937,-0.167972364409951,0.224495982434874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-15,-0.115538499160679,-0.0561205298546255,0.0204773348366932,0.0014478091261553,0.100860738595868,-0.0149843276042457,0.0145132114563268,-0.0229512182874933,0.092646067230014,0.0740551846127925,0.133737280357559,0.0208285078006123,-0.0368114580331362,-0.097440681706553,-0.14946944216083,0.204009887046561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-16,-0.115538499160679,-0.0561205298546255,0.0204773348366932,0.0014478091261553,0.100860738595868,-0.0149843276042457,0.0145132114563268,-0.0229512182874933,0.092646067230014,0.0740551846127925,0.133737280357559,0.0208285078006123,-0.0368114580331362,-0.097440681706553,-0.14946944216083,0.204009887046561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-17,-0.115538499160679,-0.0561205298546255,0.0204773348366932,0.0014478091261553,0.100860738595868,-0.0149843276042457,0.0145132114563268,-0.0229512182874933,0.092646067230014,0.0740551846127925,0.133737280357559,0.0208285078006123,-0.0368114580331362,-0.097440681706553,-0.14946944216083,0.204009887046561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-18,-0.11243457737499,-0.0546264978718175,-0.004696901157929,0.0080309785671641,0.099061454676592,-0.0276972499173112,0.0204350917714321,-0.0192177771689276,0.093509521016519,0.079236543405596,0.135955765742857,0.0172327145939417,-0.0401266426426359,-0.0849375474031345,-0.16361019102279,0.209404112672423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-19,-0.119379054125358,-0.069156868645426,-0.007370977264105,0.0237467667197467,0.098702843728034,-0.0181204678751392,0.0083655854340205,-0.0157477434741355,0.097956912336181,0.077442103691945,0.133144531666676,0.0131587314799779,-0.0432024697037445,-0.088727220742275,-0.165359037319432,0.207447665498338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-20,-0.122043143874393,-0.066342007028133,-0.015715441841795,0.0168562946763237,0.099714184919132,-0.0204535018046758,0.0141900060347148,-0.0213149599335193,0.0974229951474725,0.0774240798173415,0.127676435305253,0.0137461104273575,-0.0428783590734001,-0.090297049134262,-0.16347072842431,0.197244695049642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-21,-0.122090261541182,-0.073743197182573,-0.0212490126059668,0.0078904862263723,0.092260494719955,-0.0140417032174109,0.0143293709121585,-0.0168271297183666,0.098204446291295,0.078291750089533,0.130262474626064,0.0123174803476805,-0.0433329747769252,-0.0868270938174585,-0.161288993689499,0.213742824128243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-22,-0.121710476052764,-0.063408660187613,-0.0440159059863072,0.0008590231026978,0.0855468631002505,-0.0199467958603272,0.0043604880299117,-0.023864166231498,0.100639355136187,0.0803216151895815,0.127312428686245,0.0029554133525928,-0.0403682274098799,-0.082420110920531,-0.162818575276463,0.0611676030913195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-23,-0.121710476052764,-0.063408660187613,-0.0440159059863072,0.0008590231026978,0.0855468631002505,-0.0199467958603272,0.0043604880299117,-0.023864166231498,0.100639355136187,0.0803216151895815,0.127312428686245,0.0029554133525928,-0.0403682274098799,-0.082420110920531,-0.162818575276463,0.0611676030913195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-24,-0.121710476052764,-0.063408660187613,-0.0440159059863072,0.0008590231026978,0.0855468631002505,-0.0199467958603272,0.0043604880299117,-0.023864166231498,0.100639355136187,0.0803216151895815,0.127312428686245,0.0029554133525928,-0.0403682274098799,-0.082420110920531,-0.162818575276463,0.0611676030913195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-25,-0.120837657138863,-0.078489148256552,-0.0401301912330838,-0.0010098612495807,0.099846937972681,-0.0071676948095828,0.0079792529338818,-0.0177768543413348,0.0981701237833785,0.07720477482057,0.128224188208677,0.0062942059367916,-0.035326274971658,-0.0936617575443715,-0.149348391994184,0.21178860861951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-26,-0.121715182558943,-0.078926949489769,-0.037322954778209,0.0057372918437947,0.09760483995748,-0.0109742074729012,0.0071669238852502,-0.0242830701586934,0.0975079577648065,0.080307371564216,0.131520407101893,0.0048855817074567,-0.0337253465659832,-0.082761524861176,-0.142998905708601,0.200290625344351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-27,-0.11864471432312,-0.0800386561078855,-0.0350643289221849,-0.0049023458459736,0.103246643000354,-0.0178604125010543,0.0104426715125192,-0.0214924788431408,0.0973354012611125,0.0759772982271415,0.129729242912245,0.0056721898417824,-0.0327194617567968,-0.0830360534084475,-0.135433277909738,0.206909682930486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-28,-0.115999878302257,-0.0833492193891995,-0.0420456281797974,0.0100889969248763,0.10535865420836,-0.0183718691469721,0.0104793737992031,-0.015452344092148,0.0991851513666955,0.0781602382271,0.126112249777284,0.0051535097833266,-0.0334246522915011,-0.0796067544233825,-0.126029074570667,0.217806057431712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-29,-0.116424206772209,-0.0853501296264365,-0.028878172825543,0.0129604304364666,0.115910572995165,-0.016823768723557,0.0120237048463774,-0.0189408831735055,0.100522040754325,0.0799648763214765,0.137360545127658,0.0129538873345462,-0.0320980837747973,-0.0791092190189525,-0.115212653834998,0.237341121748247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-30,-0.116424206772209,-0.0853501296264365,-0.028878172825543,0.0129604304364666,0.115910572995165,-0.016823768723557,0.0120237048463774,-0.0189408831735055,0.100522040754325,0.0799648763214765,0.137360545127658,0.0129538873345462,-0.0320980837747973,-0.0791092190189525,-0.115212653834998,0.237341121748247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-03-31,-0.116424206772209,-0.0853501296264365,-0.028878172825543,0.0129604304364666,0.115910572995165,-0.016823768723557,0.0120237048463774,-0.0189408831735055,0.100522040754325,0.0799648763214765,0.137360545127658,0.0129538873345462,-0.0320980837747973,-0.0791092190189525,-0.115212653834998,0.237341121748247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-01,-0.123040480170561,-0.074212237832869,-0.054852931506939,0.0071866051068263,0.113593588473569,-0.0188337431001973,0.0130129589589863,-0.0173774448901288,0.101668561554065,0.0735061716597335,0.128460320904641,0.0043204888281089,-0.0354860446171964,-0.078655315711986,-0.120652980872495,0.192484714061951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-02,-0.123080452511869,-0.081893537034369,-0.0432028554103039,-0.0007388145249438,0.103318256272047,-0.0186101232502432,0.010949308298537,-0.0163606214020405,0.0979336200890895,0.0737302753179225,0.128777454368947,0.0062734276754644,-0.0337583037932544,-0.0784787769025685,-0.114674720541013,0.232974366562194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-03,-0.123229263478472,-0.083386931361313,-0.0380744326757735,0.0004914757145842,0.107820014352565,-0.0182837165327779,0.0058580065126819,-0.0148973717945254,0.095997810421487,0.073176909466784,0.129428113107157,0.0062116402289493,-0.0309375041952595,-0.079770212665766,-0.103097410556725,0.240713786802571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-04,-0.125426193691068,-0.0835279616198505,-0.0401923428269662,0.0013017735084449,0.107832152460146,-0.0195638776343345,-0.0011070477286359,-0.0183608724411696,0.0960103886393305,0.0737804632137855,0.123102668955982,0.008738254755203,-0.0319157740081753,-0.0775079029087445,-0.105568680626976,0.22954995520173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-05,-0.122701615259175,-0.076859541559582,-0.053099191959887,-0.0038718436852836,0.10219412327532,-0.0337366577907304,0.0043504396957922,-0.0122852849616347,0.089228838419358,0.075068360814175,0.128936935442531,0.0060834987480421,-0.0350946283243731,-0.071773052400428,-0.115670202262838,0.180743787951667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-06,-0.122701615259175,-0.076859541559582,-0.053099191959887,-0.0038718436852836,0.10219412327532,-0.0337366577907304,0.0043504396957922,-0.0122852849616347,0.089228838419358,0.075068360814175,0.128936935442531,0.0060834987480421,-0.0350946283243731,-0.071773052400428,-0.115670202262838,0.180743787951667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-07,-0.122701615259175,-0.076859541559582,-0.053099191959887,-0.0038718436852836,0.10219412327532,-0.0337366577907304,0.0043504396957922,-0.0122852849616347,0.089228838419358,0.075068360814175,0.128936935442531,0.0060834987480421,-0.0350946283243731,-0.071773052400428,-0.115670202262838,0.180743787951667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-08,-0.126078312436201,-0.078079323750604,-0.057223678819917,-0.0058055617178275,0.111048362183552,-0.0260491275743366,-0.0009017146116539,-0.0163860069117859,0.095013929620264,0.0729977236582795,0.124111849696199,0.0077332628274983,-0.0319212332593085,-0.074558082706991,-0.107830478164894,0.218330865731458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-09,-0.121296427747247,-0.077943488593526,-0.0590335446511395,0.0016582819230614,0.108876351007927,-0.0256310415233944,-0.0009372456587618,-0.0185483462449429,0.093922528570359,0.0709835637114875,0.125283969349345,0.0078490248070372,-0.0310687907388342,-0.0791997048501425,-0.106665904151227,0.227511023566572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-10,-0.119733850674339,-0.0777442820349415,-0.0626617644801935,-0.0208636683113001,0.106286081256738,-0.0246866391542827,0.0004158412816546,-0.0099073026946912,0.0917930292233295,0.0712363493432055,0.124829828710344,0.0084242384731054,-0.0314676396743181,-0.074015619174718,-0.110167628092589,0.226434038692762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-11,-0.126693424244166,-0.074251371293369,-0.0689681107613215,-0.0249948446244832,0.10943098625816,-0.0261043913907508,-0.0023934619612481,-0.0082720761313813,0.0934648448678625,0.070428481019529,0.116782183956179,0.0069344911687484,-0.0309625266566436,-0.068241483197898,-0.106959608445338,0.219960342749165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-12,-0.130087724256124,-0.075803579964808,-0.0654802643780495,-0.051200258328768,0.115183826050042,-0.0182300371003502,-0.0045229736744058,0.0030065869761601,0.0927015227710875,0.070938621072991,0.114595719279509,0.0104906034631889,-0.0298421929782619,-0.063987685615767,-0.104985857090804,0.243449280562336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-13,-0.130087724256124,-0.075803579964808,-0.0654802643780495,-0.051200258328768,0.115183826050042,-0.0182300371003502,-0.0045229736744058,0.0030065869761601,0.0927015227710875,0.070938621072991,0.114595719279509,0.0104906034631889,-0.0298421929782619,-0.063987685615767,-0.104985857090804,0.243449280562336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-14,-0.130087724256124,-0.075803579964808,-0.0654802643780495,-0.051200258328768,0.115183826050042,-0.0182300371003502,-0.0045229736744058,0.0030065869761601,0.0927015227710875,0.070938621072991,0.114595719279509,0.0104906034631889,-0.0298421929782619,-0.063987685615767,-0.104985857090804,0.243449280562336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-15,-0.126502859367332,-0.0714865276436465,-0.078852029816209,-0.052766250099439,0.103821846418993,-0.0221610870424705,0.0022642396259701,0.0058941008632324,0.0924729749965715,0.0663202677061805,0.119982423725564,0.0089810901498551,-0.0357882649019886,-0.0658850989070245,-0.12249274743165,0.227338501229959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-16,-0.128421869061899,-0.078066119032992,-0.08572811406711,-0.0531922877762745,0.105005473682737,-0.0231585092977396,0.0083691058060979,0.0078620202611436,0.093098061604909,0.0648514854153925,0.120253912741324,0.0079031494425347,-0.0353325885406548,-0.0636727224181635,-0.130010796038429,0.224044669096849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-17,-0.132149540191301,-0.0777702438350255,-0.075600166202397,-0.0720416882623775,0.103841171629239,-0.0232906501022248,0.0071599745306402,-0.005308855486766,0.09215458234457,0.0665888511186445,0.118949820347383,0.0085274560195942,-0.0346249382118106,-0.059829439054972,-0.11825420837185,0.223594057361793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-18,-0.132017541937877,-0.0769299815922015,-0.075377256380721,-0.0922692684481005,0.105090932656697,-0.0252898838075481,0.0099774727256421,0.0057196119458636,0.0928654891151835,0.067017727131168,0.12115357002123,0.0099703859980574,-0.0352089588140157,-0.0565414904119635,-0.116953003078793,0.220938132835798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-19,-0.132017541937877,-0.0769299815922015,-0.075377256380721,-0.0922692684481005,0.105090932656697,-0.0252898838075481,0.0099774727256421,0.0057196119458636,0.0928654891151835,0.067017727131168,0.12115357002123,0.0099703859980574,-0.0352089588140157,-0.0565414904119635,-0.116953003078793,0.220938132835798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-20,-0.132017541937877,-0.0769299815922015,-0.075377256380721,-0.0922692684481005,0.105090932656697,-0.0252898838075481,0.0099774727256421,0.0057196119458636,0.0928654891151835,0.067017727131168,0.12115357002123,0.0099703859980574,-0.0352089588140157,-0.0565414904119635,-0.116953003078793,0.220938132835798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-21,-0.132017541937877,-0.0769299815922015,-0.075377256380721,-0.0922692684481005,0.105090932656697,-0.0252898838075481,0.0099774727256421,0.0057196119458636,0.0928654891151835,0.067017727131168,0.12115357002123,0.0099703859980574,-0.0352089588140157,-0.0565414904119635,-0.116953003078793,0.220938132835798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-22,-0.132220071611277,-0.070439895061194,-0.0906224386404645,-0.11635979068083,0.103578039837436,-0.029684426114112,0.0071405381907109,0.0145309910972334,0.096105141703301,0.066614783618018,0.122997162119738,0.0121737684798223,-0.032223379787017,-0.0553631728199765,-0.121821176184853,0.16248146152592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-23,-0.135084713864053,-0.0697862984125335,-0.0953674085905355,-0.113154743368669,0.104271645088216,-0.0271319762259765,0.0045937047348363,0.0167252679881627,0.096524853258387,0.066083406615039,0.121733240225902,0.0124728784294222,-0.0320066996300969,-0.055883564473666,-0.126432299805388,0.164038449426284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-24,-0.132763403859484,-0.0721400420295735,-0.0835319449458995,-0.0908299033956425,0.109342721091968,-0.0262165101553468,0.0059797855714959,0.0177824821114086,0.0959532709247275,0.07007353072661,0.118390682514604,0.0125600198331754,-0.0305876256246219,-0.0554899856234375,-0.11970422743797,0.16556416576064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-25,-0.135794075001251,-0.073457264100721,-0.083179433643158,-0.109507463658982,0.106381196136995,-0.0263085569514006,0.0053872690886822,0.0194152686724304,0.097089107894481,0.0682712032869205,0.116754526058361,0.01281126713665,-0.0295690116813783,-0.0502609903567135,-0.117676587790403,0.161692599955099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-26,-0.131635140372786,-0.082073738394776,-0.0921472019298275,-0.0959421241009905,0.118209166153724,-0.0489128153540717,0.0066955239251179,0.014037762898553,0.100333299821117,0.0716431817372705,0.116655790253662,0.009760800087055,-0.0266955408224816,-0.0423221154818795,-0.125095344309647,0.0634643931557055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-27,-0.131635140372786,-0.082073738394776,-0.0921472019298275,-0.0959421241009905,0.118209166153724,-0.0489128153540717,0.0066955239251179,0.014037762898553,0.100333299821117,0.0716431817372705,0.116655790253662,0.009760800087055,-0.0266955408224816,-0.0423221154818795,-0.125095344309647,0.0634643931557055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-28,-0.131635140372786,-0.082073738394776,-0.0921472019298275,-0.0959421241009905,0.118209166153724,-0.0489128153540717,0.0066955239251179,0.014037762898553,0.100333299821117,0.0716431817372705,0.116655790253662,0.009760800087055,-0.0266955408224816,-0.0423221154818795,-0.125095344309647,0.0634643931557055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-29,-0.131746203677371,-0.072200240367543,-0.091576285615512,0.0137949509217311,0.112912591048259,-0.0450193652076287,0.0102992936241343,0.0088475898616121,0.0978429149466655,0.068436490061571,0.121565780772249,0.0105262149612347,-0.0266571623699104,-0.0502721844910315,-0.124454883050635,0.154249111590333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-04-30,-0.127399681856275,-0.070050807948161,-0.094168839582582,0.0589123160095675,0.113707313780438,-0.0483937477240721,0.013371975912859,0.0091457379380265,0.097752583315056,0.0683663631556655,0.127081786490949,0.0084005245263491,-0.0269250195294861,-0.0495446110607669,-0.126407005980604,0.171867741940943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-01,-0.131329200077825,-0.0724683612686595,-0.0950834805814645,0.0485812178366396,0.105656564117324,-0.0486501866745869,0.0162074981096548,0.0003401066511183,0.101220885035967,0.0675108470593005,0.12154815424567,0.0085091084338557,-0.0260109936661879,-0.0445159575687193,-0.12867376343354,0.128178290846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-02,-0.128525159006411,-0.073097243766729,-0.0963257847007525,0.0585592783209075,0.108409527293497,-0.058169973672977,0.0176643020665237,0.0032749642304739,0.100873975067828,0.0703050422297145,0.119432908210356,0.0063658491284061,-0.0284657880374875,-0.047464168071794,-0.130907646144974,0.0708581851606305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-03,-0.116088117294853,-0.066126281294709,-0.0947986458249685,0.0971030794654105,0.098765344020829,-0.066899133755061,0.0121259420323269,0.0078839388625273,0.094905453628293,0.074254120363876,0.124754685427179,0.0058548347566967,-0.0307580760039319,-0.0351304033952523,-0.133242658113427,0.0542565335128355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-04,-0.116088117294853,-0.066126281294709,-0.0947986458249685,0.0971030794654105,0.098765344020829,-0.066899133755061,0.0121259420323269,0.0078839388625273,0.094905453628293,0.074254120363876,0.124754685427179,0.0058548347566967,-0.0307580760039319,-0.0351304033952523,-0.133242658113427,0.0542565335128355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-05,-0.116088117294853,-0.066126281294709,-0.0947986458249685,0.0971030794654105,0.098765344020829,-0.066899133755061,0.0121259420323269,0.0078839388625273,0.094905453628293,0.074254120363876,0.124754685427179,0.0058548347566967,-0.0307580760039319,-0.0351304033952523,-0.133242658113427,0.0542565335128355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-06,-0.112573163211151,-0.066015910117773,-0.071589469435699,0.05302275623109,0.089329716622634,-0.0641564454276745,0.0091395586070803,-0.0036719217006292,0.0946711648273885,0.072882390837117,0.128913666150712,0.0085815938256184,-0.02830084945462,-0.038373231851911,-0.125378729601736,0.122083517376312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-07,-0.113763815387701,-0.063438581252627,-0.070107259707068,0.060886716505901,0.0980499599629915,-0.064511123978614,0.0059919637873645,-0.0064066943999738,0.0949486286087895,0.0718478745792185,0.132256122455774,0.0089750631072472,-0.0283982607988241,-0.0389359465020925,-0.128497338125243,0.098928853208777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-08,-0.113007736864035,-0.0660903207609165,-0.0831597629239315,0.073052255620635,0.094740176254609,-0.066890862517102,0.0082741339033368,-0.0037961503653338,0.0940800357236415,0.073528112478507,0.129923992583278,0.0090544711199569,-0.027919888412836,-0.0379063452758759,-0.126496203243299,0.120223644420032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-09,-0.098081631050298,-0.0565445750619765,-0.0713427750364425,0.134561047046024,0.088403844440937,-0.0740149438265435,0.0147430788984496,-0.0064411523626078,0.094559513993574,0.075875534335271,0.129290563983353,0.0089084500185646,-0.0254699158779502,-0.033427813646888,-0.124262406558268,0.105570860732399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-10,-0.097710346215736,-0.054125907644762,-0.0733759103042265,0.13648494015731,0.0820372470897265,-0.073985651538494,0.0146159665547278,-0.0079500763996187,0.0943971843842885,0.076029168825632,0.130228933002205,0.011607482481949,-0.0251153028744941,-0.0341855092652152,-0.124451677536222,0.110605632273083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2019-05-11,-0.097710346215736,-0.054125907644762,-0.0733759103042265,0.13648494015731,0.0820372470897265,-0.073985651538494,0.0146159665547278,-0.0079500763996187,0.0943971843842885,0.076029168825632,0.130228933002205,0.011607482481949,-0.0251153028744941,-0.0341855092652152,-0.124451677536222,0.110605632273083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
